document_id,borough,zip,block,lot,address,recorded_date,doc_amount,doc_type
2023012600017001,Brooklyn,11236,8147,47,914 EAST 98TH STREET,2023-01-26,47577.32,MTGE
2023010500054001,Brooklyn,11212,3846,49,750 SACKMAN STREET,2023-01-25,54224.29,MTGE
2023012000466003,Queens,11365,6843,26,162-04 72ND AVENUE,2023-01-25,1275000.00,MTGE
2023012300858001,Queens,11423,10863,49,100-37 196TH STREET,2023-01-25,42514.50,MTGE
2023012400013001,Queens,11434,13343,18,179-04 145TH DRIVE,2023-01-25,47922.83,MTGE
2023012400241001,Queens,11693,15320,39,15-13 CROSS BAY BOULEVARD,2023-01-25,87972.15,MTGE
2023012400780001,Brooklyn,11236,8277,14,1587 CANARSIE ROAD,2023-01-25,52074.02,MTGE
2023012400854001,Bronx,10466,5014,7,1922 BUSSING AVE,2023-01-25,16977.30,MTGE
2023012500005001,Bronx,10457,3096,121,746 EAST 181 STREET,2023-01-25,9969.72,MTGE
2023012500521001,Bronx,,4662,25,713 EAST 214 STREET,2023-01-25,164338.23,MTGE
2022122100955002,Brooklyn,11204,6559,32,2362 64TH STREET,2023-01-24,1456200.00,MTGE
2023012000641001,Brooklyn,11236,8230,41,1003 EAST 103 STREET,2023-01-24,20550.28,MTGE
2023012300029001,Queens,11422,13693,13,147-69 HOOK CREEK BOULEVARD,2023-01-24,94736.03,MTGE
2023012300472001,Queens,11418,9283,11,86-26 132ND STREET,2023-01-24,78114.96,MTGE
2023012400020001,Bronx,10469,4778,156,3150 GRACE AVENUE,2023-01-24,115942.57,MTGE
2023012400021001,Bronx,10470,5119,72,811 EAST 242 STREET,2023-01-24,11074.04,MTGE
2023012300260001,Bronx,10466,4970,34,3917 ROMBOUTS AVENUE,2023-01-24,54055.86,MTGE
2023011800242001,Bronx,10462,4038,12,1663 HOLLAND AVENUE,2023-01-23,18340.17,MTGE
2023011900163001,Bronx,10465,5577,32,415 REVERE AVENUE,2023-01-23,90737.95,MTGE
2023011900788001,Brooklyn,11233,1539,78,65A SOMERS STREET,2023-01-23,177121.59,MTGE
2023011900913001,Brooklyn,11208,4313,69,761 CLEVELAND STREET,2023-01-23,32796.81,MTGE
2023011900915001,Bronx,10473,3492,50,487 COMMONWEALTH AVENUE,2023-01-23,42118.97,MTGE
2023011901056001,Queens,11369,1427,58,32-21 97TH STREET,2023-01-23,114015.46,MTGE
2023012000358001,Queens,11412,10993,323,113-38 199TH STREET,2023-01-23,15666.36,MTGE
2023011700116001,Queens,11417,11530,13,137-16 95TH STREET,2023-01-20,47772.55,MTGE
2023011801068001,Queens,11427,10583,5,88-02 209TH STREET,2023-01-20,43878.54,MTGE
2023011801089001,Bronx,10465,5577,17,445 REVERE AVENUE,2023-01-20,16224.18,MTGE
2023011900003001,Bronx,10473,3520,67,513 ST LAWRENCE AVENUE,2023-01-20,36379.95,MTGE
2023011900039001,Bronx,10473,3520,62,527 ST LAWRENCE AVENUE,2023-01-20,16173.69,MTGE
2023011900460001,Queens,11412,10993,323,113-38 199TH STREET,2023-01-20,15692.42,MTGE
2023011900908001,Queens,11385,3733,123,62-53 80TH ROAD,2023-01-20,79021.82,MTGE
2023011900926001,Queens,11370,1380,9,30-08 83RD STREET,2023-01-20,143092.20,MTGE
2023011901011001,Queens,11411,11314,19,115-84 233RD STREET,2023-01-20,55630.91,MTGE
2023012000007001,Queens,11412,10438,31,189-25 MANGIN AVENUE,2023-01-20,88499.00,MTGE
2023012000009001,Queens,11413,13093,22,183-06 144TH AVENUE,2023-01-20,12877.03,MTGE
2023011900345001,Queens,11429,11119,27,216-02 HOLLIS AVENUE,2023-01-20,153509.45,MTGE
2023011701077001,Brooklyn,11208,4154,79,72 FOUNTAIN AVENUE,2023-01-19,25604.52,MTGE
2023011800062001,Brooklyn,11203,4889,32,3521 SNYDER AVENUE,2023-01-19,18375.90,MTGE
2023011800443002,Queens,11691,15516,118,9-00 DINSMORE AVENUE,2023-01-19,1006500.00,MTGE
2023011800685001,Queens,11423,9905,69,184-16 90TH AVENUE,2023-01-19,52239.70,MTGE
2023011300849001,Queens,11691,15663,82,13-75 MCBRIDE STREET,2023-01-18,0.00,MTGE
2023011300950001,Queens,11413,12709,15,193-22 122ND AVENUE,2023-01-18,36973.14,MTGE
2023011600257001,Queens,11413,12825,486,222-25 130TH AVENUE,2023-01-18,9854.18,MTGE
2023011600334001,Brooklyn,11236,8160,90,9133 BAY VIEW AVENUE,2023-01-18,121673.75,MTGE
2023011600419001,Queens,11416,9044,33,95-23 97TH STREET,2023-01-18,30803.40,MTGE
2023011700098001,Queens,11434,12375,72,171-20 119TH ROAD,2023-01-18,16079.87,MTGE
2023011700184001,Queens,11423,10843,25,196-01 100TH AVENUE,2023-01-18,39614.08,MTGE
2023011700899001,Bronx,10466,4971,16,3966 ROMBOUTS AVENUE,2023-01-18,7420.38,MTGE
2023011800147001,Bronx,10466,5007,33,4247 GUNTHER AVENUE,2023-01-18,48271.59,MTGE
2023011800151001,Bronx,10469,4537,27,2742 WESTERVELT AVENUE,2023-01-18,19824.72,MTGE
2023011700596001,Queens,11434,12475,76,179-47 ANDERSON ROAD,2023-01-18,82935.97,MTGE
2023011200280001,Queens,11428,10753,10,222-06 92ND AVENUE,2023-01-17,26629.20,MTGE
2023011200757001,Bronx,10466,5097,14,4428 MURDOCK AVENUE,2023-01-17,32535.28,MTGE
2023011200896001,Queens,11412,12649,30,119-48 194TH STREET,2023-01-17,155636.08,MTGE
2023011300408001,Queens,11413,13192,228,228-33 MENTONE AVENUE,2023-01-17,27980.81,MTGE
2023011300568001,Queens,11413,12936,91,131-20 227TH STREET,2023-01-17,40116.70,MTGE
2023011301000001,Bronx,10465,5593,57,246 BRINSMADE AVENUE,2023-01-17,45958.38,MTGE
2023011301008001,Bronx,10465,5324,22,1170 THROGMORTON AVENUE,2023-01-17,36231.04,MTGE
2023011700105001,Bronx,10455,2624,66,683 CAULDWELL AVENUE,2023-01-17,46496.95,MTGE
2023011100025001,Queens,11434,12202,20,150-38 116TH ROAD,2023-01-13,7920.86,MTGE
2023011100145001,Queens,11423,10471,42,196-01 89TH AVENUE,2023-01-13,87731.96,MTGE
2023011100367001,Queens,11422,13674,42,257-53 149TH AVENUE,2023-01-13,137457.33,MTGE
2023011100400001,Bronx,10458,3102,55,2317 PROSPECT AVENUE,2023-01-13,107312.45,MTGE
2023011100515001,Bronx,10469,4700,54,1050 EAST 218 STREET,2023-01-13,9389.22,MTGE
2023011100981001,Bronx,10470,5112,38,722 ST OUEN STREET,2023-01-13,135091.81,MTGE
2023011101055001,Queens,11433,12171,6,111-37 156TH STREET,2023-01-13,0.00,MTGE
2023011101090001,Bronx,10462,3812,26,2138 ELLIS AVENUE,2023-01-13,151003.44,MTGE
2023011101174001,Bronx,10466,4959,58,3937 MONTICELLO AVENUE,2023-01-13,10968.80,MTGE
2023011200005001,Bronx,10457,3082,53,2145 BELMONT AVENUE,2023-01-13,7754.44,MTGE
2023011200210001,Queens,11420,11800,7,114-07 149TH AVENUE,2023-01-13,89442.79,MTGE
2023011200353001,Bronx,10469,4523,47,2727 TENBROECK AVENUE,2023-01-13,98725.41,MTGE
2023011200987001,Brooklyn,11234,7895,56,1710 EAST 51ST STREET,2023-01-13,64214.38,MTGE
2023011201005001,Brooklyn,11236,8001,16,755 EAST 80TH STREET,2023-01-13,88369.06,MTGE
2023011201012001,Brooklyn,11236,8242,70,1728 ROCKAWAY PARKWAY,2023-01-13,16442.53,MTGE
2023011300465001,Brooklyn,11233,1447,15,2166 DEAN STREET,2023-01-13,109628.46,MTGE
2023011001041001,Bronx,10457,3070,299,620 EAST 182 STREET,2023-01-12,43265.17,MTGE
2023011100375001,Brooklyn,,4837,1012,"337 LENOX ROAD, Unit 4D",2023-01-12,4986.22,MTGE
2023011100639001,Brooklyn,11236,8252,54,10519 FLATLANDS 4 STREET,2023-01-12,83475.21,MTGE
2023011101231001,Brooklyn,11203,4993,23,1396 SCHENECTADY AVENUE,2023-01-12,45095.16,MTGE
2023011200004001,Brooklyn,11229,8900,60,43 DARE COURT,2023-01-12,66443.04,MTGE
2023011200602001,Brooklyn,11210,7813,146,4011 HUBBARD PLACE,2023-01-12,180626.43,MTGE
2023011101241001,Brooklyn,11212,3514,67,588 SARATOGA AVENUE,2023-01-12,122952.41,M&CON
2023010900621003,Brooklyn,11223,6675,73,1825 WEST 6TH STREET,2023-01-11,1456200.00,MTGE
2023011000145001,Bronx,10469,4610,39,982 DUNCAN STREET,2023-01-11,11179.49,MTGE
2023011000374001,Queens,11435,11961,45,145-08 111TH AVENUE,2023-01-11,139173.87,MTGE
2023011000538001,Queens,11419,9493,21,102-08 127TH STREET,2023-01-11,16818.52,MTGE
2023011000856001,Brooklyn,11203,4726,5,5410 SNYDER AVENUE,2023-01-11,49716.70,MTGE
2023010900420001,Bronx,10455,2684,201,654 BECK STREET,2023-01-10,0.00,MTGE
2023010900462001,Queens,11421,8907,14,88-24 78TH STREET,2023-01-10,73051.11,MTGE
2023010900743001,Queens,11434,12241,20,161-38 118TH AVENUE,2023-01-10,47364.89,MTGE
2023011000009001,Brooklyn,11207,4062,129,908 BLAKE AVENUE,2023-01-10,29844.12,MTGE
2023011000113001,Queens,11413,13436,66,147-30 224TH STREET,2023-01-10,39698.46,MTGE
2023011000318001,Brooklyn,11212,3599,36,828 THOMAS S BOYLAND ST,2023-01-10,72681.37,MTGE
2023010400876001,Queens,11691,15526,39,16-18 REDFERN AVENUE,2023-01-09,35431.10,MTGE
2023010500091001,Queens,11417,9129,127,107-74 77TH STREET,2023-01-09,131148.18,MTGE
2023010501071001,Queens,11436,12075,47,137-34 132ND AVENUE,2023-01-09,10152.23,MTGE
2023010600318002,Bronx,10452,2528,56,188 WEST 168 STREET,2023-01-09,103222.43,MTGE
2023010600461001,Queens,11422,13737,59,148-74 BROOKVILLE BOULEVARD,2023-01-09,197311.93,MTGE
2023010600511001,Queens,11379,3787,16,73-08 COOK AVENUE,2023-01-09,73529.96,MTGE
2023010600873001,Queens,11413,13495,57,144-28 226TH STREET,2023-01-09,172064.61,MTGE
2023010600743001,Queens,11436,12047,68,123-28 145TH STREET,2023-01-09,6413.44,MTGE
2023010600879001,Queens,11420,11689,61,116-13 133RD STREET,2023-01-09,132916.61,MTGE
2023010600960001,Queens,11412,12648,16,119-20 193RD STREET,2023-01-09,112878.36,MTGE
2023010900287001,Queens,11411,12744,73,117-30 228TH STREET,2023-01-09,45110.81,MTGE
2023010401055001,Queens,11691,15614,50,319 BEACH 12 STREET,2023-01-06,79720.92,MTGE
2023010500406001,Bronx,10466,4902,120,1153A EAST 223 STREET,2023-01-06,83936.84,MTGE
2023010500497001,Bronx,10466,5008,62,4158 GUNTHER AVENUE,2023-01-06,55260.31,MTGE
2023010600005001,Brooklyn,11208,4465,107,1396 DUMONT AVENUE,2023-01-06,128441.38,MTGE
2023010300964001,Queens,11420,11691,38,135-05 FOCH BOULEVARD,2023-01-05,98605.24,MTGE
2023010400106001,Queens,11434,12299,64,134-35 160TH STREET,2023-01-05,21026.58,MTGE
2023010400241001,Queens,11412,11017,42,114-67 200TH STREET,2023-01-05,30925.14,MTGE
2023010400509001,Bronx,10453,2877,413,1711 POPHAM AVENUE,2023-01-05,18617.34,MTGE
2023010500015001,Bronx,10466,4878,9,1063 EAST 231 STREET,2023-01-05,17750.29,MTGE
2023010500035001,Brooklyn,11212,3692,7,297 MOTHER GASTON BLVD,2023-01-05,151256.79,MTGE
2023010500074003,Brooklyn,11234,7955,65,653 EAST 59TH STREET,2023-01-05,1440000.00,MTGE
2022123000663001,Queens,11418,9291,3,100-06 89TH AVENUE,2023-01-04,58658.63,MTGE
2023010300001001,Queens,11433,10150,24,108-13 UNION HALL STREET,2023-01-04,83937.00,MTGE
2023010300002001,Brooklyn,11236,8247,43,10122 AVENUE K,2023-01-04,88595.00,MTGE
2023010300003001,Brooklyn,11236,8128,22,887 EAST 95TH STREET,2023-01-04,45191.11,MTGE
2022122801058001,Bronx,10466,5096,6,2055 NEREID AVENUE,2023-01-03,39636.74,MTGE
2022122801141001,Bronx,10466,4952,52,3629 PROVOST AVE,2023-01-03,15209.79,MTGE
2022122900006001,Queens,11429,11169,41,221-22 105TH AVENUE,2023-01-03,151232.46,MTGE
2022122900901001,Bronx,10467,4623,28,3366 BARKER AVENUE,2023-01-03,130986.48,MTGE
2022122900923001,Brooklyn,11208,3927,50,108 ESSEX STREET,2023-01-03,43132.98,MTGE
2022122900944001,Queens,11693,15455,26,107 NOEL ROAD,2023-01-03,41283.43,MTGE
2022122900957001,Brooklyn,11236,8263,52,1230 EAST 99TH STREET,2023-01-03,30957.05,MTGE
2022123000011001,Bronx,10470,5116,15,719 EAST 243 STREET,2023-01-03,102882.23,MTGE
2022122801107001,Queens,11691,15665,79,23-35 ENRIGHT ROAD,2023-01-03,168350.62,MTGE
2022122800710001,Queens,11414,14240,1351,102-03 RAU COURT,2022-12-30,79245.77,MTGE
2022122900004001,Bronx,10460,4027,10,622 VAN NEST AVENUE,2022-12-30,43198.80,MTGE
2022122700002001,Brooklyn,11203,4976,58,625 EAST 42ND STREET,2022-12-29,14025.15,MTGE
2022122700142001,Brooklyn,11234,7802,9,5401 AVENUE K,2022-12-29,90704.25,MTGE
2022122700146001,Brooklyn,11236,8067,7,8807 AVENUE M,2022-12-29,0.00,MTGE
2022122700747001,Queens,11412,10950,112,190-68 111TH AVENUE,2022-12-29,94878.11,MTGE
2022122700929001,Queens,11411,12783,161,119-30 224TH STREET,2022-12-29,92687.95,MTGE
2022122700995001,Queens,11413,12902,8,130-57 224TH STREET,2022-12-29,32503.13,MTGE
2022122701033001,Bronx,10465,5596,32,268 GRAFF AVENUE,2022-12-29,34865.54,MTGE
2022122701084001,Queens,11412,11013,24,114-32 197TH STREET,2022-12-29,0.00,MTGE
2022122800344001,Queens,11412,11061,54,191-19 116TH ROAD,2022-12-29,70477.43,MTGE
2022122200408001,Queens,11692,16090,65,204 BEACH BREEZE LANE,2022-12-28,89101.40,MTGE
2022122200523001,Queens,11434,12193,1,115-71 155TH STREET,2022-12-28,56054.73,MTGE
2022122300110003,Brooklyn,11229,7304,17,1928 EAST 26TH STREET,2022-12-28,1456200.00,MTGE
2022122300174002,Brooklyn,11236,8295,33,1611 EAST 92ND STREET,2022-12-28,13260.95,MTGE
2022122300261001,Queens,11412,11072,16,116-29 200TH STREET,2022-12-28,6825.52,MTGE
2022122300387002,Queens,11434,12259,37,154-10 129TH AVENUE,2022-12-28,1162500.00,MTGE
2022122300505001,Queens,11412,10410,13,185-27 ILION AVENUE,2022-12-28,39007.85,MTGE
2022122700003001,Manhattan,,1076,1042,505 WEST 47TH STREET,2022-12-28,90179.10,MTGE
2022122700004001,Queens,11434,12488,43,178-17 ANDERSON ROAD,2022-12-28,170494.88,MTGE
2022122700109001,Queens,11434,12248,32,119-42 GUY R BREWER BLVD,2022-12-28,31720.50,MTGE
2022122700242001,Queens,11412,10939,34,109-94 200TH STREET,2022-12-28,49619.50,MTGE
2022122300485001,Brooklyn,11212,3627,23,566 OSBORN STREET,2022-12-28,80397.01,MTGE
2022121600946001,Queens,11436,12050,204,123-30 147TH STREET,2022-12-27,25011.67,MTGE
2022122100680001,Brooklyn,11234,7719,30,1733 EAST 36TH STREET,2022-12-27,33490.07,MTGE
2022122100963001,Brooklyn,11236,8081,70,1423 EAST 84TH STREET,2022-12-27,68391.02,MTGE
2022122100991001,Queens,11412,10988,25,191-40 113TH ROAD,2022-12-27,20805.40,MTGE
2022122200380001,Brooklyn,11203,4783,59,955 EAST 48TH STREET,2022-12-27,13518.54,MTGE
2022122100900001,Queens,11434,12379,8,164-01 122ND AVENUE,2022-12-27,101223.53,MTGE
2022122000783002,Brooklyn,11214,6881,27,127 BAY 41ST,2022-12-23,1456200.00,MTGE
2022122100006001,Queens,11411,12746,73,117-28 230TH STREET,2022-12-23,38671.00,MTGE
2022122100366001,Queens,11413,13172,40,231-16 137TH AVENUE,2022-12-23,89060.13,MTGE
2022122100455001,Queens,11413,13518,16,232-12 143RD AVENUE,2022-12-23,33589.76,MTGE
2022030901083001,Queens,11428,10716,21,9022 218TH PLACE,2022-12-22,58883.58,MTGE
2022121600926001,Queens,11422,13684,93,259-50 147TH DRIVE,2022-12-22,13691.52,MTGE
2022121900575001,Queens,11429,11102,17,216-14 104TH AVENUE,2022-12-22,54844.49,MTGE
2022121900887001,Brooklyn,11236,7911,7,269 EAST 86TH STREET,2022-12-22,9266.72,MTGE
2022122000072001,Queens,11436,12058,206,129-08 142ND STREET,2022-12-22,147945.60,MTGE
2022122000416001,Brooklyn,11228,6257,6,7811 14TH AVENUE,2022-12-22,38834.87,MTGE
2022122200017001,Bronx,10467,4604,38,3231 CHESTNUT DRIVE NORTH,2022-12-22,45463.20,MTGE
2022122100829001,Bronx,10469,4869,20,1027 EAST 222 STREET,2022-12-22,153763.32,MTGE
2022122100943001,Bronx,10465,5306,72,1121 REVERE AVENUE,2022-12-22,11314.68,MTGE
2022121600007001,Queens,11411,11029,137,114-07 210TH STREET,2022-12-21,17323.70,MTGE
2022121600111001,Queens,11423,10867,1,200-02 100TH AVENUE,2022-12-21,155081.49,MTGE
2022121600597001,Queens,11434,12495,165,134-34 173RD STREET,2022-12-21,26942.93,MTGE
2022121600748001,Queens,11379,3032,102,73-04 JUNIPER VALLEY ROAD,2022-12-21,102903.00,MTGE
2022121600937001,Brooklyn,11221,3389,53,1127 HANCOCK STREET,2022-12-21,210079.96,MTGE
2022122001015001,Bronx,10466,4980,8,4024 GRACE AVENUE,2022-12-21,163210.72,MTGE
2022122001115001,Bronx,10466,4901,35,1162 EAST 223 STREET,2022-12-21,73782.95,MTGE
2022122001197001,Bronx,10458,3294,67,2667 BAINBRIDGE AVENUE,2022-12-21,158761.11,MTGE
2022121400572001,Queens,11436,12017,19,117-28 144TH STREET,2022-12-20,186.08,MTGE
2022121500497001,Brooklyn,11203,4848,37,31 EAST 43RD STREET,2022-12-20,169961.44,MTGE
2022121501031001,Queens,11411,11334,27,116-37 233RD STREET,2022-12-20,34541.63,MTGE
2022121501343001,Brooklyn,11208,4072,2,373 MONTAUK AVENUE,2022-12-20,0.00,MTGE
2022121200327001,Queens,11412,10399,23,187-47 TIOGA DRIVE,2022-12-19,23602.06,MTGE
2022121200834001,Brooklyn,11236,8236,33,1391 REMSEN AVENUE,2022-12-19,6439.05,MTGE
2022121300259001,Queens,11412,12657,31,201-09 120TH AVENUE,2022-12-19,214589.18,MTGE
2022121300702001,Brooklyn,11203,4680,12,176 EAST 55TH STREET,2022-12-19,139043.59,MTGE
2022121300785001,Queens,11436,12013,29,117-50 142ND STREET,2022-12-19,65506.54,MTGE
2022121300830001,Queens,11694,16187,65,164 BEACH 115 STREET,2022-12-19,159111.50,MTGE
2022121300832001,Queens,11422,13654,26,253-52 148TH DRIVE,2022-12-19,43976.48,MTGE
2022121300839001,Queens,11413,13116,35,136-04 222ND STREET,2022-12-19,36782.99,MTGE
2022121300912001,Brooklyn,11236,8082,34,1462 EAST 86TH STREET,2022-12-19,61580.63,MTGE
2022121500002001,Brooklyn,11233,1343,76,1765 DEAN STREET,2022-12-19,113030.00,MTGE
2022121600316001,Bronx,10466,4852,24,827 EAST 227 STREET,2022-12-19,44045.10,MTGE
2022121600868001,Bronx,,3432,1657,309 SURF DRIVE,2022-12-19,99026.60,MTGE
2022121600928001,Bronx,10468,3234,87,2272 HAMPDEN PLACE,2022-12-19,65877.70,MTGE
2022121900006001,Bronx,10473,3446,5,104 SOUNDVIEW AVENUE,2022-12-19,20997.10,MTGE
2022121900495002,Bronx,10467,4437,26,2450 BARNES AVENUE,2022-12-19,53720.38,MTGE
2022121600923001,Bronx,10456,2661,155,1119 TINTON AVENUE,2022-12-19,12423.54,MTGE
2022121400739001,Bronx,10464,5626,372,85 WINTERS STREET,2022-12-16,73616.67,MTGE
2022060600304001,Queens,11411,12637,81,117-35 NASHVILLE BOULEVARD,2022-12-15,23500.48,MTGE
2022062100590001,Queens,11412,11020,71,114-54 204TH STREET,2022-12-15,36329.54,MTGE
2022121400566001,Bronx,10461,4065,132,1554 HONE AVENUE,2022-12-15,39615.82,MTGE
2022121400909001,Bronx,10466,4979,54,4079 GRACE AVENUE,2022-12-15,26598.00,MTGE
2022121200708001,Brooklyn,11236,8080,13,1367 EAST 89TH STREET,2022-12-14,52075.47,MTGE
2022121200758001,Bronx,10460,4025,11,624 BAKER AVENUE,2022-12-14,105904.03,MTGE
2022121300594001,Bronx,10472,3753,55,1143 BEACH AVENUE,2022-12-14,123175.70,MTGE
2022121300796001,Bronx,10458,3147,4,2384 VALENTINE AVENUE,2022-12-14,74673.59,MTGE
2022120100125001,Bronx,10473,3447,54,123 HUSSON AVENUE,2022-12-13,26662.65,MTGE
2022120900466001,Queens,11422,13668,44,255-03 149TH AVENUE,2022-12-13,115916.42,MTGE
2022120900655001,Queens,11423,10837,37,99-14 191ST STREET,2022-12-13,59841.49,MTGE
2022120901026001,Brooklyn,11229,7338,81,2013 BATCHELDER STREET,2022-12-13,42091.98,MTGE
2022121200056001,Bronx,10475,5134,41,2338 PALMER AVENUE,2022-12-13,26569.61,MTGE
2022121200686002,Bronx,10467,4677,41,3760 BARNES AVENUE,2022-12-13,172007.36,MTGE
2022120100853001,Queens,11421,8844,21,76-46 85TH DRIVE,2022-12-12,29716.42,MTGE
2022120800748001,Queens,11422,13575,46,142-42 249TH STREET,2022-12-12,128154.23,MTGE
2022120800963001,Queens,11413,12907,48,130-28 230TH STREET,2022-12-12,49151.85,MTGE
2022120900394001,Bronx,10465,5431,2,3723 EAST TREMONT AVENUE,2022-12-12,75535.67,MTGE
2022120900554001,Bronx,10473,3599,25,740 TAYLOR AVENUE,2022-12-12,148268.08,MTGE
2022120600240001,Queens,11369,1069,24,22-28 EAST 93RD STREET,2022-12-09,68524.53,MTGE
2022120600387001,Queens,11413,13127,10,220-40 137TH AVENUE,2022-12-09,28881.70,MTGE
2022120600758001,Queens,11412,10938,53,110-42 199TH STREET,2022-12-09,131608.40,MTGE
2022120700812001,Queens,11429,11002,211,113-20 207TH STREET,2022-12-09,27558.92,MTGE
2022120701039001,Bronx,10456,2669,78,796 E 165 ST,2022-12-09,66114.21,MTGE
2022120800068001,Queens,11413,13177,26,138-19 229TH STREET,2022-12-09,107654.95,MTGE
2022120800225001,Queens,11422,13212,28,133-87 HOOK CREEK BOULEVARD,2022-12-09,13583.13,MTGE
2022120800348001,Brooklyn,11203,4784,58,953 EAST 49TH STREET,2022-12-09,26653.95,MTGE
2022120800519001,Queens,11436,12050,39,146-04 123RD AVENUE,2022-12-09,4499.31,MTGE
2022120800536001,Queens,11412,10956,19,111-28 199TH STREET,2022-12-09,51694.12,MTGE
2022120600826001,Bronx,10466,5012,37,4222 WICKHAM AVENUE,2022-12-08,11791.29,MTGE
2022120700015001,Bronx,10471,5825,1531,5162 POST ROAD,2022-12-08,29842.51,MTGE
2022120700085001,Queens,11413,13044,50,186-10 CHARLES COURT,2022-12-08,17433.70,MTGE
2022120500630001,Queens,11364,7625,77,67-04 214TH STREET,2022-12-07,35003.19,MTGE
2022120500705001,Queens,11411,11291,18,115-35 227TH STREET,2022-12-07,22263.40,MTGE
2022120500776001,Queens,11422,13594,7,250-07 MEMPHIS AVENUE,2022-12-07,36042.50,MTGE
2022120600001001,Queens,11411,11271,89,114-59 227TH STREET,2022-12-07,46061.23,MTGE
2022120600023001,Queens,11413,13140,3,226-15 139TH AVENUE,2022-12-07,57532.13,MTGE
2022120600213001,Queens,11374,3176,34,8988 COOPER AVENUE,2022-12-07,86232.90,MTGE
2022120600258001,Brooklyn,11234,7852,50,5418 AVENUE L,2022-12-07,28099.07,MTGE
2022120600523001,Queens,11413,13166,26,135-19 231ST STREET,2022-12-07,11860.37,MTGE
2022120600746001,Queens,11434,12490,17,178-20 ZOLLER ROAD,2022-12-07,0.00,MTGE
2022120600992001,Queens,11422,13675,10,257-08 149TH AVENUE,2022-12-07,38902.80,MTGE
2022120200761001,Brooklyn,11203,4679,66,263 EAST 53RD STREET,2022-12-06,93464.23,MTGE
2022120200785001,Brooklyn,11212,4665,17,394 EAST 91ST STREET,2022-12-06,35439.39,MTGE
2022120200796001,Queens,11412,12634,17,117-24 205TH STREET,2022-12-06,9343.72,MTGE
2022120200925001,Queens,11423,10468,10,89-02 197TH STREET,2022-12-06,37893.12,MTGE
2022120500003001,Brooklyn,11236,8250,22,1145 EAST 104 STREET,2022-12-06,12542.82,MTGE
2022120500008001,Bronx,10466,4951,14,3811 MERRITT AVENUE,2022-12-06,7468.05,MTGE
2022120500219001,Brooklyn,11236,8299,33,1585 EAST 96TH STREET,2022-12-06,70511.68,MTGE
2022120500715001,Brooklyn,11236,8201,18,1223 EAST 93RD STREET,2022-12-06,9929.34,MTGE
2022120600210001,Bronx,10469,4768,13,3043 TIEMANN AVENUE,2022-12-06,74462.02,MTGE
2022120600679001,Bronx,10469,4897,5,1273 EAST 222 STREET,2022-12-06,37826.06,MTGE
2022120100508001,Brooklyn,11207,4310,170,647 JEROME STREET,2022-12-05,47603.45,MTGE
